Limestone,,Sandstone,,Shale,,Diabase,,Flow Rock,,Intrusive Rock,,Gneiss,,Marble,,Quartzite,,Schist,,Chalk,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
4.19495109794236,30.4643268386997,2.67571475509236,31.0409268632447,7.07891886385238,21.1674748048643,10.8816823765577,90.5856992822146,4.24303360019236,41.7487758177608,8.24144742841105,77.3966503097109,6.69492315897187,48.2920144267639,5.63870458787263,24.7897546805329,11.0174243075557,95.3826314731009,7.59093645826561,15.9406714192196,0.794763814786589,3.07112084145251
4.28697221924716,30.5154527930226,2.76727164479917,31.3529780802381,7.122781774799,21.2780240863052,10.9524200559132,90.7753480537008,4.29939348095852,41.9740749627477,8.31251654951862,77.7513683589598,6.78710929294428,48.5778832973976,5.69647736332592,24.8929339528225,11.1214477879841,95.5132905575034,7.62519595288457,15.9927910958504,0.809381348313245,3.09957685265034
4.38101193065431,30.5976132128256,2.7942580164516,31.4514760276692,7.29504795427587,21.7315514430298,11.0905056281768,91.1645653973009,4.3849755405187,42.3056136830213,8.41756128994977,78.2853380458892,6.86341681081281,48.833497169114,5.76374344071805,25.0295690363181,11.226453429413,95.6373884016926,7.88855755455274,16.4104245413974,0.832897810772535,3.14793969442632
4.47711451228065,30.7137236121756,2.86196140359706,31.6878830679347,7.33090961887164,21.8294535977783,11.2303321513143,91.5722505145217,4.46593894577591,42.6087045287483,8.55350273493563,79.0037148300934,6.88056478925215,48.8918966531823,5.83180382042705,25.1873416858998,11.3324505051355,95.7556759152714,7.8981454011855,16.4262671843564,0.840363599770431,3.16411599934652
4.57532521557874,30.8652374111788,2.95989123116017,32.0676535589287,7.50091335758004,22.310659749198,11.3598277173031,91.9674330344847,4.4722611633724,42.6321450884561,8.59743857927171,79.2412739323778,6.97530712645401,49.2364952066304,5.84855810116691,25.2300773032786,11.3661766978582,95.7918788528707,8.15627235172142,16.8714924114699,0.857097540776539,3.20070689945743
4.67569028464431,31.0531535252443,3.01846420635095,32.3159554589366,7.5451189632412,22.4409316229642,11.3719215748305,92.0035774676607,4.56128425998999,42.935921651424,8.78115971814809,80.2656454862745,7.07135402378042,49.6077726461739,5.90066788186369,25.3737673963962,11.4394483760008,95.8723766934969,8.1978476086084,16.9457592714372,0.882000390568699,3.25729962174237
4.75015081432211,31.2175638316801,3.06117199529234,32.4909298097964,7.69816993183121,22.9052002913551,11.5152961249648,92.4680048176983,4.65207941585052,43.2240306302343,8.78304811526039,80.2762329292879,7.12786677273645,49.8381890388316,5.97034511519424,25.5910149282309,11.5474564912403,95.9878452293597,8.40450418349194,17.3287852313379,0.883112572464717,3.25992709964012
4.77825697799097,31.2787378822088,3.16591835744217,32.953625423763,7.76558750948349,23.1189864273286,11.6604783081794,92.9602680641381,4.74303455530493,43.4863457923436,8.96880684690608,81.3523113756272,7.16872344444793,50.0079670836309,5.99566336576264,25.6782210607875,11.6564843893027,96.1036401334511,8.51926413025667,17.5485694829105,0.907626789196631,3.31856664943715
4.88307359080271,31.5404335101298,3.2187610048813,33.2041960862263,7.88795676218176,23.515584311932,11.7744247147784,93.3702428305155,4.74468190487817,43.4910721611744,9.00570433597272,81.5692475623006,7.26743359901862,50.4374084399711,6.0408451226483,25.8494500527809,11.7665416986961,96.2230760359283,8.64614183336273,17.7984727296376,0.92392499367233,3.35863941055349
4.99018947767441,31.8387369914124,3.27424890251296,33.4612222172332,7.99249815161836,23.8712509566894,11.807490914693,93.4863740629318,4.83912770314617,43.7154825634003,9.16046386115316,82.5106049372362,7.36105007714153,50.8635512641779,6.10778454678561,26.1343248742637,11.8776381388383,96.3497383987722,8.85328256710522,18.2192795455027,0.933997759271083,3.38379739292289
5.07967385879178,32.1151136461104,3.38628627311439,34.0175304680393,8.07097779863525,24.1422340122601,11.9563570220583,94.0497403644486,4.93545350285354,43.90333296726,9.22114844596652,82.8830888681675,7.36750294880599,50.8935413050239,6.11217761984208,26.1551896444232,11.9897835209149,96.4873229081378,8.88300805860679,18.2808908575294,0.961134934211836,3.45315635246759
5.09965507585128,32.1761105133283,3.40569404585434,34.1168510129159,8.22603912783307,24.7066515020632,12.107099998784,94.6499562649273,5.03369672657995,44.0468534038453,9.35621644928616,83.7404766779025,7.46895020932766,51.3807289094479,6.18435243711734,26.5295090614024,12.1029877487464,96.639488697273,9.11509752551523,18.7763846719507,0.963893618888141,3.46034078227344
5.21152192897806,32.5480310808019,3.5021573084081,34.6042135833306,8.2475535156275,24.7855828446069,12.1408690719347,94.7944501502012,5.13389554182447,44.1382995332538,9.43117212435543,84.218092303496,7.57179435380565,51.8934325670627,6.19651905987726,26.5985301324691,12.2172608196623,96.8097404424074,9.20039700783966,18.9624314297942,0.989060575994672,3.52714654885836
5.32584271136914,32.962473671842,3.58672008350809,35.0545912936689,8.41626329829541,25.446075811994,12.2597435080039,95.290010090206,5.23608887583357,44.171453111289,9.55615213080194,85.0399811387943,7.57504424593564,51.9100091134512,6.25737952089608,26.9926428347352,12.2790529881848,96.9132481983286,9.3459634151117,19.2853085824239,1.0031806600377,3.56512172513676
5.34540858866538,33.0384693073302,3.62199318770411,35.2414274293112,8.46640417663894,25.6545957003037,12.414311511191,95.970242673151,5.34031643072443,44.1435327474756,9.63750958726705,85.5745987281155,7.67605461671488,52.4366466566031,6.26855430450291,27.0709807355526,12.332612825384,97.0036464456056,9.56112091309227,19.7720469876053,1.01779759341398,3.60531979092174
5.44267125281115,33.4131042728418,3.7459295789709,35.9158511205759,8.57867596122945,26.124169776005,12.4719781934551,96.2403813770757,5.44661869890914,44.0571706505299,9.76036029542666,86.4047482932413,7.77693648680238,52.9779966043458,6.32775241928577,27.5518231396583,12.4490539529162,97.2244837944065,9.57686939957828,19.8080266045525,1.04222494760224,3.67307549018094
5.56206256390955,33.9095769874486,3.7646549621003,36.0181064278458,8.71379269759095,26.7248737104939,12.5708282719188,96.6914235883436,5.55503697882608,43.9219003330814,9.84184674300605,86.9529544921074,7.78175049738047,53.0044181706752,6.33126893505127,27.5850818505248,12.5665944854466,97.4718149974445,9.80840525634322,20.3449126203895,1.04736956087599,3.68771417564562
5.57997874507495,33.9883727705133,3.87410679242707,36.6175968496823,8.73529652364239,26.8203337727953,12.7293183596705,97.4544425536087,5.66561339098431,43.754555016954,9.96893224308127,87.827908061969,7.88890176362466,53.6006405950676,6.3767072901179,28.0412064023256,12.6852448032539,97.7478674722182,9.93598787496622,20.6440262369104,1.07780073773801,3.77461087902127
5.68407286199132,34.4442142452638,3.94443273520922,37.0081048664781,8.883869799903,27.5350493375237,12.779165227236,97.7083678731093,5.77839089432742,43.578196278475,10.04581680049,88.3535115242369,7.97132279144465,54.0679566839606,6.40603086229377,28.3964978759383,12.8022654795732,98.0477446399871,10.0428504133864,20.8963506458615,1.08119654716514,3.78429815213404
5.79494499878191,34.9655873231108,4.00666993938867,37.356575476442,8.96840991670359,27.9704448593852,12.8898066536957,98.2575058670668,5.84547551525071,43.4863457923436,10.181961224701,89.3006371379393,7.99752845546386,54.2198992799279,6.41725971794181,28.5392822286961,12.8050153846244,98.0548134572278,10.2805069970847,21.4627351054426,1.10911608820962,3.86626688391552
5.80875959757571,35.0305588086237,4.12580893144681,38.0253145331758,9.02657640237422,28.2688108374293,13.0523183469157,99.1053573031133,5.89341330292308,43.4136750955455,10.2509738203308,89.7766274218093,8.10765088885662,54.862928191953,6.45080198766155,29.0462050185407,12.9259168067776,98.4002033327041,10.3255524063388,21.5701512599262,1.12027504315172,3.89888869491752
5.93618148142582,35.6573202732893,4.14376909655183,38.1273930880271,9.16172103609719,29.0221258137838,13.0693484804452,99.1987460546464,6.01072530298479,43.2905867581361,10.3995424839271,90.8133137915516,8.1616679888885,55.1803414125107,6.47824925305989,29.562131914123,13.0479597468001,98.7784418536979,10.5235680533028,22.0444711142723,1.14134130183201,3.96246664431934
5.99637580133825,35.9708981981847,4.2855594758968,38.9166719070926,9.23046705670012,29.4369367824444,13.2168789498783,99.9875092188641,6.13037247023249,43.2435218649797,10.4587389084147,91.2226655419735,8.21928965950331,55.5262633316215,6.48167560557557,29.640590909536,13.1711549825887,99.1911323269355,10.730390761111,22.5432575652336,1.15954533157832,4.01694909973816
6.06639851219348,36.3372103415078,4.31391474560993,39.0704833593538,9.2902873175226,29.7955153329575,13.3461117711836,100.711857469502,6.25240128759874,43.2918785467188,10.6217732996897,92.3570348430962,8.33246564669797,56.2067220351489,6.50066509268721,30.0872228489117,13.1723570666245,99.1955218476922,10.7713806521224,22.6419747679202,1.17450281455245,4.06330786143627
6.18725454238726,37.0051132053758,4.43220160040573,39.7220578118659,9.41113298885773,30.5895143468389,13.3835142947624,100.916302879156,6.37685916328732,43.4470292912348,10.6703206692437,92.6919950944961,8.35072634859336,56.3156121508198,6.51855371548733,30.6216405971588,13.295513393802,99.6456637076799,11.0264456650083,23.2556734400047,1.19909201923964,4.13858443584746
6.19947200467057,37.0732091942938,4.51079948618341,40.1443798341686,9.50018151223653,31.2241937524276,13.5522505394331,101.879011990427,6.39527965012721,43.4863457923436,10.8487530297003,93.9250967980746,8.44720001723329,56.9023259519137,6.53245901102091,31.1655508243587,13.4210459628216,100.135703778778,11.1511017866174,23.5561704975515,1.20862783041093,4.16890963976742
6.33546461866011,37.8579846111171,4.58386148579313,40.543544809062,9.52573868252486,31.4046720628605,13.6142852215973,102.248048875232,6.50379444919133,43.699090174818,10.8866211775902,94.1849912360303,8.54186839229041,57.4742397516684,6.542878911857,31.719122138603,13.4738699720966,100.356735290197,11.2884397574666,23.8860060878789,1.23898637830342,4.2639029540492
6.37056663375495,38.0690633800128,4.71698482307288,41.2477935695715,9.63221511048791,32.2415523238842,13.7231141715477,102.880028784292,6.63325645967792,44.0544420728389,11.0805831548739,95.5140672536993,8.56351422935937,57.607391454877,6.5502444802672,32.2825261428479,13.5477637757214,100.66637705822,11.5567024017947,24.5334235666009,1.24374434385709,4.27941637278111
6.47444038848062,38.7015443277972,4.74071082845468,41.3754121463668,9.73289572163188,33.10073399821,13.87630241257,103.807672318603,6.72713477451366,44.3820644463708,11.1081478144602,95.7020351659022,8.6814300367969,58.318576139041,6.55493607521443,32.8559374881099,13.6756780232472,101.236402832845,11.5883078094565,24.6092258074788,1.27928650055285,4.39301618303858
6.54738156684704,39.1636036508839,4.90292719984727,42.2070013392893,9.77777703024555,33.5210013296314,13.8961320127136,103.924913601404,6.76529549074691,44.5057686868836,11.3173673247005,97.1242589571221,8.73866114974696,58.6567047550805,6.55729974241749,33.4395339276057,13.7380968263701,101.531542256218,11.8354617563724,25.1983889514154,1.27988116271538,4.39500281943986
6.61646475311774,39.6085367597103,4.93862295289347,42.3815358808922,9.82740728142764,33.9828113799781,14.0713312226992,104.995499242436,6.89996283957078,45.03493333194,11.3349550067169,97.243514223441,8.80096949280571,59.0304627297182,6.5576637977933,34.0334963718553,13.8048000018045,101.847622870772,12.042655556052,25.696719844539,1.31706793181757,4.51623635385809
6.71872707138227,40.2896135272086,5.07069424752026,43.0350249003872,9.9164468833067,34.8883946002413,14.1338252007691,105.391085216265,6.95724938244824,45.2962328434737,11.5592114035857,98.7596539185079,8.92215495430927,59.738050877732,6.55635563925176,34.6380089447624,13.9351411144565,102.499668268925,12.1202982547808,25.881377868975,1.32015335313671,4.52603902865849
6.76160458703718,40.5811030310438,5.17855451803144,43.5464403833811,10.0022115794617,35.8181100489906,14.2487393036967,106.102090198709,7.03731082442364,45.6395711290691,11.5666344776672,98.8098219868763,8.94446798126955,59.8634975876268,6.55371881569288,35.2532590406911,13.9769618439374,102.720101875746,12.4146125888185,26.5828788375395,1.35533515732193,4.64311531528703
6.88563877407678,41.4479978053602,5.24420190302561,43.8605278812227,10.0634838955504,36.5161557048509,14.3885591572804,106.998650436665,7.15854213984459,46.2292310059038,11.8027034162636,100.401358373829,9.04500908607601,60.4355264596587,6.55013030422519,35.8794373825576,14.066712871931,103.194634380203,12.5148171093078,26.8226555183314,1.36151212088754,4.66308987616127
6.90992823167371,41.6219392865903,5.42364659694217,44.6814303641424,10.0860696440569,36.7726008084284,14.4283841046394,107.248300782946,7.17739280500687,46.3159434455941,11.8062235181822,100.42504710931,9.16527553387568,61.0951187658288,6.54601779455409,36.516738080952,14.1980015610898,103.922575141592,12.7184553521087,27.3033936163959,1.39471423173887,4.77586879992385
7.04894039473982,42.6396872959076,5.43776998867924,44.7433636051474,10.1700184420937,37.7525270977868,14.6102938255739,108.421538268983,7.3202632031794,47.0479708586227,12.0425281262512,102.018529743418,9.16955486495822,61.1188115932376,6.54187655099902,37.1653586943117,14.1995268936368,103.931064504457,13.0054909027696,27.9916511106211,1.40334955849047,4.80429069556715
7.06150552761076,42.7342850459903,5.60923148125761,45.4955404112394,10.2565775257129,38.7585667300001,14.6419473057778,108.630736383202,7.34413373197763,47.1814467834965,12.0585141057322,102.126936332127,9.29581558418927,61.7801840506743,6.53828511961511,37.8255002901628,14.33359490869,104.712094555637,13.0274854305133,28.04343756475,1.43523745968387,4.91484799758957
7.20928597328663,43.8656395715611,5.72170268921065,45.9731856169455,10.3474110659999,39.7914155805463,14.7944970220862,109.617518352064,7.46597752410054,47.8334200519951,12.2842116562549,103.661749000017,9.4106418887416,62.3520791037479,6.53591878198258,38.4973675074497,14.4038519512517,105.139124931203,13.3500589517451,28.8035400103439,1.44565904738269,4.94976715021283
7.21640784746605,43.9218964412266,5.80116665935985,46.3093973325195,10.3575391219018,39.8993127499471,14.8950641344528,110.287717078653,7.52129242835916,48.1532760149012,12.3161959634431,103.881767808778,9.42381485774008,62.4180950663114,6.5355592565903,39.1811686199713,14.4689287569499,105.536582887972,13.5154027537666,29.1997622355464,1.47693808437847,5.06047639909924
7.36719238646632,45.1268397366221,5.99966942389817,47.1281719849075,10.4467220864771,40.8517880687828,14.9810226097844,110.848489944345,7.61459237779383,48.6722003806713,12.5264220756622,105.331435698679,9.55357662473551,63.023938269823,6.53809876567644,39.8771156009448,14.599995505836,106.369916028715,13.679170133853,29.5842446280669,1.4884175487619,5.0996487085871
7.37470812949848,45.1890059544222,6.02624011637323,47.2368106792709,10.5542930499373,41.940417652109,15.1481266651601,111.969972250892,7.69401779560526,49.1451226921324,12.5793842989183,105.703460322012,9.6851251539316,63.5986115091844,6.54453630199191,40.5854241887152,14.6055403900643,106.405357583205,14.0141267375209,30.3861098288264,1.51985031492142,5.21326450565422
7.52306418495968,46.4243012185564,6.20496450278343,47.9590941240101,10.660186648598,42.9634544510113,15.1698998688382,112.113050892395,7.76616550113995,49.560375618265,12.7677890938073,107.028016152256,9.69421206468951,63.634899924845,6.55596385845499,41.3063139536332,14.7434418725252,107.319338256772,14.0453069370585,30.4611052894268,1.53158455538981,5.25406875955284
7.53648091195235,46.5402737542947,6.34841621044003,48.5351679072426,10.670007430218,43.0580573332967,15.3611584485746,113.391702007151,7.86386733891086,50.157399128511,12.8481967816655,107.608421794209,9.81848504825442,64.1325886524169,6.55821358950969,41.4017729421644,14.7865427749695,107.615115147283,14.3637451669228,31.2097091589602,1.56400935435206,5.37382718720065
7.67721221562886,47.7590665823252,6.41728431360586,48.807646552277,10.8002206433734,44.2054801813409,15.4031376367561,113.677887419906,7.92075578030756,50.4950369905084,13.0069292388447,108.751923540251,9.95368124940149,64.6281918656177,6.57375126879459,42.0400083661199,14.8826453827342,108.278883675373,14.5959873005787,31.7705063584478,1.57510117610308,5.41316473105798
7.70180236815484,47.980739981585,6.63686922675844,49.6831216772718,10.9375352289281,45.3834798661899,15.5548283721326,114.691671386479,8.03195537229933,51.1905261300629,13.1227535957062,109.616090144036,10.0492595740182,64.9441132781991,6.59904234989037,42.7867348659411,14.9661517164776,108.874890951654,14.7173177556726,32.0556317104743,1.60945142852915,5.54290397947951
7.82986706693746,49.1322083681306,6.68264593091275,49.8692119537607,10.9716775428487,45.6573978031958,15.6600805360602,115.411853986146,8.07842327363054,51.4741157814438,13.2424295045444,110.503598019417,10.0907390425065,65.0813731334347,6.63302932954318,43.5467249327123,15.0231632140782,109.284538595072,15.079828203884,32.9244825424001,1.61888948584115,5.57707821244119
7.87075034238347,49.5157918757565,6.86396783756378,50.5929459437436,11.089120103214,46.5928712077252,15.7509400411759,116.021549137316,8.19909219639647,52.2449331704502,13.4031774933087,111.749818514841,10.2296840608681,65.4873453211546,6.63565536180675,43.5938276363598,15.1398936900056,110.149414081018,15.1682584249221,33.1399039125126,1.65621381584871,5.72138258631011
7.98118805303903,50.5448299532465,7.02329967445245,51.2399237114415,11.2477501079486,47.8344907393705,15.9186082292861,117.172269320226,8.23922923494071,52.496237885162,13.472794674552,112.283486836142,10.3705422907444,65.8489256153085,6.67769701206402,44.3202141576547,15.1650077760146,110.336765779545,15.4544846801258,33.8168831135716,1.66285228011782,5.74595508044091
8.04340438652035,51.1511636961619,7.09883724771255,51.5407437758543,11.2922702080532,48.1678753678368,15.9495242406653,117.380450593713,8.3658735241177,53.321058569504,13.6895938498698,114.038184454804,10.5133400762126,66.1648009427286,6.71401159472858,44.8344033227818,15.3081915951677,111.435856777838,15.7629668282939,34.5715070763614,1.70433487782541,5.91032580013438
8.1312682101198,51.9980664386286,7.3417433563321,52.5331680619451,11.4197321685286,49.1091972867202,16.1506121436914,118.75260482163,8.40323613736487,53.5606111285683,13.6963658338659,114.092044440641,10.5761425261122,66.2802621591745,6.73410895715581,45.1074423166278,15.3085734784151,111.438857172121,15.8314381712506,34.7334717271337,1.7068733637218,5.91994562902016
8.21984579751048,52.8929900534008,7.36905674754322,52.6483110338451,11.5962821317582,50.4178725615873,16.1806103551147,118.959536853983,8.53273952470458,54.4193496754352,13.9192131143253,115.92973260299,10.6581041240963,66.4311280237645,6.79329308655899,45.7882686802215,15.4527273164345,112.580692626565,16.2225753313113,35.6749039870984,1.75092966106795,6.09920470312233
8.28013560113526,53.4930855610164,7.59296116101478,53.5754884865111,11.6222305981642,50.6035333947043,16.3542353163678,120.136183694851,8.5705076975957,54.6669385010439,13.9821307199693,116.483986982401,10.8048615089603,66.6485105581148,6.80423705378406,45.9086534444575,15.472789747697,112.743394882647,16.3809922187009,36.0672697059874,1.75385409056235,6.11205525635914
8.40015765564165,54.7479337459424,7.71525937968259,54.0954094765283,11.7874228106513,51.7614217718813,16.4465866675345,120.774066172938,8.70001465777809,55.5402630507987,14.1348832965561,117.797020531024,10.953639678174,66.8187620086961,6.87351076309182,46.5705724114305,15.5986277041017,113.772257449956,16.621469078997,36.6418532672754,1.7948904676319,6.28389183647735
8.42775110007144,55.0310886312581,7.85277506914683,54.6701804270495,11.9618324383145,53.0178455417349,16.5604257227863,121.547107796377,8.74110890064565,55.8153521445268,14.2809188946222,119.15607767671,11.1044664570452,66.9419631930546,6.89036071457553,46.7240959105849,15.6334527092403,114.063203914877,17.0210703572016,37.6350111929129,1.80481207713535,6.32885197661925
8.57466530009831,56.6133114996152,8.0650148983801,55.5822830584647,11.9793674029764,53.1407742477391,16.7150134559877,122.616273110151,8.86793497582835,56.6842646622869,14.3406622955759,119.694384990142,11.2573700540237,67.0184960289511,6.95467567913667,47.2438145894193,15.7459056429731,115.010316738069,17.0232487952386,37.6404852962827,1.83848271418953,6.47417139358058
8.58442486366426,56.7231214396965,8.12147921989006,55.8211930910157,12.186070184026,54.5568840843401,16.7692157300345,122.985152144996,8.9151060250936,57.0063642419716,14.5405726255675,121.622310425034,11.4123790659772,67.0490423817039,6.99502060524489,47.5540224960597,15.7910929519183,115.398463039623,17.4428025786816,38.6550881353933,1.85725064091802,6.56203717710106
8.72232361258672,58.2410255488196,8.39937781718128,57.0312220936871,12.3113574518918,55.4417419595939,16.980638113277,124.447060069191,9.03666701423543,57.8518300744344,14.5860919597543,122.09127750851,11.5695224835399,67.0345812607408,7.03679902004235,47.8439637218352,15.894574139507,116.294446614224,17.6906866003977,39.2803115172554,1.88151740752482,6.67021271597092
8.77273418676903,58.8265329229012,8.41704974976629,57.1100250443942,12.3946576665744,56.0107308018524,16.9863607603529,124.486579841527,9.09256666883416,58.2408319077703,14.7366561978502,123.581289083374,11.7288296965338,66.9763856379681,7.11989210323835,48.3919801823119,15.946184307342,116.749353120444,17.8654101630338,39.7028137203371,1.91121279987518,6.81412460399394
8.86888166855163,59.9155387156837,8.68678547412599,58.3013245678911,12.6094501901427,57.5033200229644,17.1947260608998,125.904484676944,9.20632087971487,59.0434446473104,14.8977863559275,125.349257685045,11.8903304994661,66.8760204668384,7.12095985701246,48.3986904718997,16.0446463229651,117.624042283385,18.2956316470101,40.7789373494788,1.92379609015125,6.87219027293835
8.96517429344188,61.0689279953807,8.77063171966371,58.679758748676,12.6710955942473,57.9384876782232,17.2642830932305,126.385414982555,9.2735597753394,59.5199339134132,14.9190855430946,125.5718211415,12.0540550971012,66.7353438517708,7.20396637979448,48.8778226635416,16.0991488755027,118.116057138145,18.3842929253919,41.0061191891363,1.9651518324481,7.0802838167949
9.01406361253148,61.6381965420826,8.98402756917651,59.6362049179811,12.8327855532848,59.0356841684718,17.4115131797205,127.389679135534,9.37695923177625,60.2596037382849,15.1026744630934,127.594414832126,12.2200341101094,66.5565137891862,7.27348210247699,49.2583616788432,16.1961354465721,118.998340539699,18.7426149748751,41.8842287366882,1.96674282185264,7.08913357972395
9.15777276266049,63.4103832561534,9.12760940163685,60.2926383612366,13.0413452932343,60.5263399507803,17.5448419997761,128.313213686543,9.45815566044342,60.8451576361768,15.2161414393411,128.980060909145,12.3882985807945,66.342003529135,7.28903343599894,49.3375870710939,16.2503612763633,119.498760215558,19.1050937705842,42.8152088369864,2.00563496698453,7.29467854284736
9.16183579721485,63.4628373535272,9.29144061449778,61.0386061495414,13.0534294585395,60.6088831714014,17.6310335002637,128.902987196024,9.54860327929177,61.5008129079496,15.2741636763904,129.649586574103,12.4322454868485,66.2802621591745,7.37510499495506,49.7560263610766,16.3490548886859,120.416455100328,19.1885545556291,43.0194784585194,2.0238862608923,7.40062005886478
9.30314345085109,65.2335228845812,9.48810356624604,61.9498497962191,13.2880850407909,62.2240052101638,17.8279410549548,130.270417744333,9.64642603966003,62.2182950429769,15.4433845299186,131.737861104275,12.558879978899,66.0899801853607,7.45673654133207,50.1333026085176,16.4001522283368,120.897649642623,19.6531496805044,44.1854985196834,2.04471456920078,7.51556525421404
